timestamp,open,high,low,close,volume
2026-07-15T10:35:00+00:00,4034.74,4035.46,4034.35,4035.41,36835.0
2026-07-15T10:36:00+00:00,4035.41,4036.51,4035.38,4036.51,17914.0
2026-07-15T10:37:00+00:00,4036.43,4037.65,4036.4,4037.61,24588.0
2026-07-15T10:38:00+00:00,4037.73,4037.92,4037.64,4037.84,24799.0
2026-07-15T10:39:00+00:00,4037.84,4037.98,4037.83,4037.84,24877.0
2026-07-15T10:40:00+00:00,4037.88,4037.93,4036.22,4036.22,119788.0
2026-07-15T10:41:00+00:00,4036.22,4036.3,4035.13,4035.16,26556.0
2026-07-15T10:42:00+00:00,4035.16,4035.38,4034.29,4034.29,6196.0
2026-07-15T10:43:00+00:00,4034.29,4034.4,4034.23,4034.4,37295.0
2026-07-15T10:44:00+00:00,4034.36,4035.56,4034.33,4035.24,28376.0
2026-07-15T10:45:00+00:00,4035.28,4035.28,4034.12,4034.36,71101.0
2026-07-15T10:46:00+00:00,4034.36,4034.66,4033.0,4033.0,9630.0
2026-07-15T10:47:00+00:00,4032.87,4032.9,4031.49,4031.85,128517.0
2026-07-15T10:48:00+00:00,4031.82,4032.69,4031.78,4032.66,67837.0
2026-07-15T10:49:00+00:00,4032.61,4032.7,4032.58,4032.61,17570.0
2026-07-15T10:50:00+00:00,4032.84,4032.92,4032.6,4032.6,26344.0
2026-07-15T10:51:00+00:00,4032.61,4032.67,4032.52,4032.59,15056.0
2026-07-15T10:52:00+00:00,4032.63,4032.63,4032.0,4032.19,24497.0
2026-07-15T10:53:00+00:00,4032.22,4032.44,4031.78,4031.84,31461.0
2026-07-15T10:54:00+00:00,4031.84,4032.45,4031.71,4032.45,29172.0
2026-07-15T10:55:00+00:00,4032.39,4032.46,4032.09,4032.12,7572.0
2026-07-15T10:56:00+00:00,4032.12,4032.2,4032.09,4032.15,17525.0
2026-07-15T10:57:00+00:00,4032.11,4032.3,4031.29,4031.34,12906.0
2026-07-15T10:58:00+00:00,4031.35,4031.76,4031.34,4031.76,41832.0
2026-07-15T10:59:00+00:00,4031.71,4032.25,4031.39,4032.23,6862.0
2026-07-15T11:00:00+00:00,4032.28,4034.25,4032.28,4034.25,110438.0
2026-07-15T11:01:00+00:00,4034.29,4035.09,4033.27,4033.32,99713.0
2026-07-15T11:02:00+00:00,4033.32,4033.61,4032.17,4033.61,48628.0
2026-07-15T11:03:00+00:00,4033.61,4033.67,4033.12,4033.18,21609.0
2026-07-15T11:04:00+00:00,4033.15,4033.67,4032.41,4032.43,6698.0
2026-07-15T11:05:00+00:00,4032.38,4033.88,4032.38,4033.83,17955.0
2026-07-15T11:06:00+00:00,4034.08,4034.91,4033.44,4033.44,31581.0
2026-07-15T11:07:00+00:00,4033.47,4033.5,4032.15,4032.19,22084.0
2026-07-15T11:08:00+00:00,4032.23,4032.71,4032.19,4032.64,18223.0
2026-07-15T11:09:00+00:00,4032.67,4034.4,4032.64,4034.38,17514.0
2026-07-15T11:10:00+00:00,4034.36,4035.07,4034.3,4034.33,24171.0
2026-07-15T11:11:00+00:00,4034.33,4035.26,4034.27,4035.21,57527.0
2026-07-15T11:12:00+00:00,4035.21,4035.83,4035.2,4035.64,63557.0
2026-07-15T11:13:00+00:00,4035.64,4035.83,4035.32,4035.39,26130.0
2026-07-15T11:14:00+00:00,4035.42,4035.43,4034.13,4034.13,56497.0
2026-07-15T11:15:00+00:00,4034.17,4034.22,4033.34,4033.39,22410.0
2026-07-15T11:16:00+00:00,4033.39,4033.93,4033.35,4033.93,17645.0
2026-07-15T11:17:00+00:00,4034.07,4034.23,4033.66,4033.94,29109.0
2026-07-15T11:18:00+00:00,4033.98,4034.56,4033.72,4033.86,9862.0
2026-07-15T11:19:00+00:00,4032.78,4032.78,4031.96,4032.76,51642.0
2026-07-15T11:20:00+00:00,4033.14,4033.72,4033.1,4033.64,24746.0
2026-07-15T11:21:00+00:00,4033.67,4033.8,4033.4,4033.4,9913.0
2026-07-15T11:22:00+00:00,4033.37,4033.4,4033.35,4033.4,5801.0
2026-07-15T11:23:00+00:00,4033.72,4034.56,4033.72,4034.19,32777.0
2026-07-15T11:24:00+00:00,4034.14,4034.68,4034.12,4034.62,8901.0
2026-07-15T11:25:00+00:00,4034.46,4035.43,4034.46,4035.39,46264.0
2026-07-15T11:26:00+00:00,4035.35,4035.44,4034.75,4034.79,23776.0
2026-07-15T11:27:00+00:00,4034.46,4034.5,4033.13,4034.06,38716.0
2026-07-15T11:28:00+00:00,4034.19,4035.08,4034.19,4035.08,11588.0
2026-07-15T11:29:00+00:00,4035.08,4035.1,4035.04,4035.09,2210.0
2026-07-15T11:30:00+00:00,4035.09,4035.09,4034.19,4034.24,8639.0
2026-07-15T11:31:00+00:00,4034.21,4035.14,4034.21,4035.14,5338.0
2026-07-15T11:32:00+00:00,4035.32,4035.64,4035.08,4035.08,19263.0
2026-07-15T11:33:00+00:00,4035.12,4036.56,4035.12,4036.55,74615.0
2026-07-15T11:34:00+00:00,4036.47,4038.14,4036.47,4038.11,78969.0
2026-07-15T11:35:00+00:00,4038.07,4038.16,4036.89,4036.89,87528.0
2026-07-15T11:36:00+00:00,4036.89,4037.21,4036.83,4037.17,33911.0
2026-07-15T11:37:00+00:00,4037.09,4037.13,4036.83,4037.07,16883.0
2026-07-15T11:38:00+00:00,4037.07,4037.67,4037.07,4037.24,24484.0
2026-07-15T11:39:00+00:00,4037.15,4039.35,4037.14,4039.26,33549.0
2026-07-15T11:40:00+00:00,4039.3,4039.67,4039.3,4039.64,121717.0
2026-07-15T11:41:00+00:00,4039.61,4042.77,4039.61,4042.33,331811.0
2026-07-15T11:42:00+00:00,4042.36,4043.07,4042.27,4043.02,97614.0
2026-07-15T11:43:00+00:00,4043.03,4043.57,4043.0,4043.51,82534.0
2026-07-15T11:44:00+00:00,4043.5,4043.5,4042.32,4042.32,75408.0
2026-07-15T11:45:00+00:00,4042.37,4043.2,4042.33,4043.11,79669.0
2026-07-15T11:46:00+00:00,4043.11,4043.15,4041.45,4041.45,63092.0
2026-07-15T11:47:00+00:00,4041.54,4041.54,4041.0,4041.03,55109.0
2026-07-15T11:48:00+00:00,4041.04,4041.07,4040.47,4040.52,40009.0
2026-07-15T11:49:00+00:00,4040.49,4040.65,4040.46,4040.57,48856.0
2026-07-15T11:50:00+00:00,4041.05,4044.3,4041.05,4044.21,147826.0
2026-07-15T11:51:00+00:00,4044.19,4044.31,4043.1,4043.29,135837.0
2026-07-15T11:52:00+00:00,4043.29,4043.29,4041.31,4041.88,105810.0
2026-07-15T11:53:00+00:00,4041.91,4042.74,4041.73,4042.44,22003.0
2026-07-15T11:54:00+00:00,4042.43,4042.68,4041.01,4041.09,33030.0
2026-07-15T11:55:00+00:00,4041.13,4041.94,4041.1,4041.86,39560.0
2026-07-15T11:56:00+00:00,4041.89,4042.04,4041.82,4041.88,15755.0
2026-07-15T11:57:00+00:00,4041.87,4042.01,4041.38,4041.38,15487.0
2026-07-15T11:58:00+00:00,4041.38,4043.65,4041.36,4043.64,15249.0
2026-07-15T11:59:00+00:00,4043.6,4044.3,4043.59,4043.72,71255.0
2026-07-15T12:00:00+00:00,4043.68,4044.73,4043.46,4044.62,94562.0
2026-07-15T12:01:00+00:00,4044.58,4045.52,4044.58,4045.23,128144.0
2026-07-15T12:02:00+00:00,4045.25,4045.9,4044.62,4045.87,74678.0
2026-07-15T12:03:00+00:00,4045.83,4047.32,4045.8,4047.14,119679.0
2026-07-15T12:04:00+00:00,4047.17,4047.68,4046.82,4047.18,101533.0
2026-07-15T12:05:00+00:00,4046.72,4046.73,4043.0,4043.05,215639.0
2026-07-15T12:06:00+00:00,4043.02,4044.32,4042.7,4044.32,100666.0
2026-07-15T12:07:00+00:00,4044.34,4044.67,4044.0,4044.63,69360.0
2026-07-15T12:08:00+00:00,4044.66,4044.68,4043.46,4043.67,29697.0
2026-07-15T12:09:00+00:00,4043.7,4043.7,4043.16,4043.2,41817.0
2026-07-15T12:10:00+00:00,4043.24,4043.71,4043.11,4043.42,24442.0
2026-07-15T12:11:00+00:00,4043.42,4043.44,4042.77,4042.88,40461.0
2026-07-15T12:12:00+00:00,4042.85,4043.69,4042.84,4043.03,39909.0
2026-07-15T12:13:00+00:00,4043.06,4043.06,4041.57,4042.31,58742.0
2026-07-15T12:14:00+00:00,4042.31,4044.09,4042.28,4043.37,77693.0
2026-07-15T12:15:00+00:00,4043.37,4045.47,4043.34,4045.45,86448.0
2026-07-15T12:16:00+00:00,4045.43,4045.81,4045.41,4045.78,47977.0
2026-07-15T12:17:00+00:00,4045.78,4045.86,4045.64,4045.83,25132.0
2026-07-15T12:18:00+00:00,4045.98,4046.5,4045.93,4046.48,32857.0
2026-07-15T12:19:00+00:00,4046.48,4046.52,4046.0,4046.0,66317.0
2026-07-15T12:20:00+00:00,4045.82,4046.93,4045.74,4046.9,28983.0
2026-07-15T12:21:00+00:00,4046.9,4047.27,4045.14,4045.22,132945.0
2026-07-15T12:22:00+00:00,4045.0,4045.79,4044.79,4045.77,63755.0
2026-07-15T12:23:00+00:00,4045.72,4045.75,4044.91,4045.4,31811.0
2026-07-15T12:24:00+00:00,4045.39,4045.52,4044.88,4045.52,45352.0
2026-07-15T12:25:00+00:00,4045.62,4046.0,4044.17,4044.19,61647.0
2026-07-15T12:26:00+00:00,4044.22,4045.55,4044.17,4044.17,91503.0
2026-07-15T12:27:00+00:00,4044.23,4044.58,4043.83,4044.43,99992.0
2026-07-15T12:28:00+00:00,4044.25,4045.93,4044.16,4045.31,148626.0
2026-07-15T12:29:00+00:00,4045.34,4047.36,4045.31,4047.26,218728.0
2026-07-15T12:30:00+00:00,4047.25,4058.67,4047.25,4056.65,1190154.0
2026-07-15T12:31:00+00:00,4056.58,4058.33,4053.92,4055.84,441415.0
2026-07-15T12:32:00+00:00,4055.76,4061.27,4055.58,4059.9,294645.0
2026-07-15T12:33:00+00:00,4059.99,4061.29,4056.51,4057.34,356811.0
2026-07-15T12:34:00+00:00,4057.56,4059.9,4057.51,4059.41,95784.0
2026-07-15T12:35:00+00:00,4059.79,4063.75,4059.37,4062.28,232132.0
2026-07-15T12:36:00+00:00,4062.24,4065.67,4060.63,4065.64,349023.0
2026-07-15T12:37:00+00:00,4066.0,4068.42,4063.72,4067.87,363111.0
2026-07-15T12:38:00+00:00,4067.87,4068.43,4066.72,4068.34,142976.0
2026-07-15T12:39:00+00:00,4068.33,4070.3,4067.17,4067.59,205698.0
2026-07-15T12:40:00+00:00,4067.63,4067.63,4063.5,4064.53,593743.0
2026-07-15T12:41:00+00:00,4064.52,4064.88,4061.56,4063.44,216103.0
2026-07-15T12:42:00+00:00,4063.3,4063.96,4060.42,4062.61,250884.0
2026-07-15T12:43:00+00:00,4062.56,4064.28,4062.39,4063.0,109311.0
2026-07-15T12:44:00+00:00,4063.15,4064.49,4061.97,4064.33,54274.0
2026-07-15T12:45:00+00:00,4064.26,4065.04,4062.49,4063.44,134298.0
2026-07-15T12:46:00+00:00,4063.44,4064.36,4062.06,4062.27,55026.0
2026-07-15T12:47:00+00:00,4062.49,4064.57,4062.34,4063.09,62048.0
2026-07-15T12:48:00+00:00,4063.08,4065.79,4063.01,4065.79,87458.0
2026-07-15T12:49:00+00:00,4065.79,4066.67,4064.76,4066.52,121717.0
2026-07-15T12:50:00+00:00,4066.36,4068.24,4065.1,4065.75,150277.0
2026-07-15T12:51:00+00:00,4065.75,4065.81,4064.14,4064.14,68153.0
2026-07-15T12:52:00+00:00,4064.19,4065.06,4063.88,4063.88,67011.0
2026-07-15T12:53:00+00:00,4063.93,4066.09,4063.92,4065.42,47432.0
2026-07-15T12:54:00+00:00,4065.38,4065.94,4064.03,4065.68,44254.0
2026-07-15T12:55:00+00:00,4065.64,4065.64,4063.8,4064.5,86595.0
2026-07-15T12:56:00+00:00,4064.45,4064.6,4063.5,4064.52,50258.0
2026-07-15T12:57:00+00:00,4064.94,4066.78,4064.21,4066.74,89542.0
2026-07-15T12:58:00+00:00,4066.7,4073.03,4066.67,4072.61,433449.0
2026-07-15T12:59:00+00:00,4072.67,4072.67,4069.57,4069.65,137709.0
2026-07-15T13:00:00+00:00,4070.16,4071.29,4067.56,4068.84,173008.0
2026-07-15T13:01:00+00:00,4069.26,4070.07,4067.09,4068.71,87211.0
2026-07-15T13:02:00+00:00,4069.15,4071.66,4069.14,4071.44,110125.0
2026-07-15T13:03:00+00:00,4071.16,4071.16,4069.55,4070.46,44768.0
2026-07-15T13:04:00+00:00,4070.43,4074.5,4070.41,4074.41,152365.0
2026-07-15T13:05:00+00:00,4074.38,4075.71,4073.56,4074.27,220112.0
2026-07-15T13:06:00+00:00,4074.26,4075.21,4073.38,4073.92,115944.0
2026-07-15T13:07:00+00:00,4074.17,4075.14,4072.71,4074.38,66661.0
2026-07-15T13:08:00+00:00,4074.34,4075.18,4073.12,4074.52,43436.0
2026-07-15T13:09:00+00:00,4074.55,4074.59,4071.52,4071.52,74790.0
2026-07-15T13:10:00+00:00,4071.49,4071.49,4065.3,4066.28,380364.0
2026-07-15T13:11:00+00:00,4066.27,4066.27,4065.08,4065.4,83629.0
2026-07-15T13:12:00+00:00,4065.4,4066.03,4064.37,4065.2,84875.0
2026-07-15T13:13:00+00:00,4065.23,4065.33,4063.09,4063.66,92835.0
2026-07-15T13:14:00+00:00,4063.7,4063.72,4063.09,4063.15,57417.0
2026-07-15T13:15:00+00:00,4062.98,4064.53,4061.96,4064.12,160030.0
2026-07-15T13:16:00+00:00,4064.08,4064.13,4062.84,4063.14,75374.0
2026-07-15T13:17:00+00:00,4063.18,4064.72,4063.15,4064.64,51534.0
2026-07-15T13:18:00+00:00,4064.76,4065.21,4064.76,4065.2,62629.0
2026-07-15T13:19:00+00:00,4065.2,4067.5,4065.15,4067.45,63355.0
2026-07-15T13:20:00+00:00,4067.06,4067.09,4064.3,4065.01,60653.0
2026-07-15T13:21:00+00:00,4065.01,4066.18,4064.48,4064.48,29771.0
2026-07-15T13:22:00+00:00,4064.51,4065.12,4063.74,4063.79,47197.0
2026-07-15T13:23:00+00:00,4063.76,4063.79,4061.56,4061.88,110346.0
2026-07-15T13:24:00+00:00,4061.92,4063.2,4061.89,4063.15,49870.0
2026-07-15T13:25:00+00:00,4063.12,4063.12,4058.65,4059.14,253222.0
2026-07-15T13:26:00+00:00,4059.19,4059.7,4055.67,4056.09,184905.0
2026-07-15T13:27:00+00:00,4055.86,4056.68,4055.41,4056.0,193468.0
2026-07-15T13:28:00+00:00,4055.98,4057.55,4055.95,4057.06,73677.0
2026-07-15T13:29:00+00:00,4057.05,4057.05,4056.05,4057.02,40518.0
2026-07-15T13:30:00+00:00,4056.97,4061.03,4056.97,4060.99,181416.0
2026-07-15T13:31:00+00:00,4061.06,4061.54,4059.38,4059.38,76556.0
2026-07-15T13:32:00+00:00,4059.43,4061.47,4059.41,4060.61,88425.0
2026-07-15T13:33:00+00:00,4060.56,4060.96,4060.17,4060.92,20925.0
2026-07-15T13:34:00+00:00,4060.95,4060.96,4058.77,4060.67,59602.0
2026-07-15T13:35:00+00:00,4060.79,4060.82,4058.23,4059.3,56567.0
2026-07-15T13:36:00+00:00,4059.5,4062.05,4059.46,4062.05,77039.0
2026-07-15T13:37:00+00:00,4061.98,4062.01,4059.57,4059.57,55031.0
2026-07-15T13:38:00+00:00,4059.99,4061.25,4059.61,4060.3,35549.0
2026-07-15T13:39:00+00:00,4060.72,4062.93,4060.72,4062.47,66735.0
2026-07-15T13:40:00+00:00,4062.14,4062.15,4058.85,4061.13,61132.0
2026-07-15T13:41:00+00:00,4061.34,4062.56,4061.34,4061.88,21130.0
2026-07-15T13:42:00+00:00,4061.85,4063.19,4060.54,4060.69,82210.0
2026-07-15T13:43:00+00:00,4060.47,4062.58,4060.42,4062.46,27485.0
2026-07-15T13:44:00+00:00,4062.46,4062.92,4061.8,4061.86,15205.0
2026-07-15T13:45:00+00:00,4061.87,4061.87,4059.55,4059.58,51583.0
2026-07-15T13:46:00+00:00,4059.59,4059.99,4057.88,4058.9,152196.0
2026-07-15T13:47:00+00:00,4058.36,4058.64,4057.38,4058.37,49037.0
2026-07-15T13:48:00+00:00,4058.37,4061.95,4057.83,4057.83,68071.0
2026-07-15T13:49:00+00:00,4057.84,4057.84,4055.31,4056.78,93848.0
2026-07-15T13:50:00+00:00,4057.13,4057.52,4055.66,4057.33,57912.0
2026-07-15T13:51:00+00:00,4057.55,4057.92,4056.07,4057.92,51450.0
2026-07-15T13:52:00+00:00,4057.95,4060.61,4057.92,4060.61,95267.0
2026-07-15T13:53:00+00:00,4060.57,4060.58,4056.77,4057.3,54649.0
2026-07-15T13:54:00+00:00,4057.21,4059.59,4057.21,4059.55,33652.0
2026-07-15T13:55:00+00:00,4059.24,4061.0,4058.8,4061.0,38707.0
2026-07-15T13:56:00+00:00,4061.0,4062.81,4060.18,4060.36,64625.0
2026-07-15T13:57:00+00:00,4060.47,4065.44,4060.47,4064.76,178434.0
2026-07-15T13:58:00+00:00,4064.77,4066.6,4063.61,4065.28,132143.0
2026-07-15T13:59:00+00:00,4064.68,4064.74,4061.83,4062.09,83633.0
2026-07-15T14:00:00+00:00,4062.09,4063.74,4062.05,4062.05,56629.0
2026-07-15T14:01:00+00:00,4061.94,4062.18,4061.04,4062.18,39344.0
2026-07-15T14:02:00+00:00,4062.12,4063.88,4062.11,4063.75,60521.0
2026-07-15T14:03:00+00:00,4063.65,4065.38,4063.65,4064.51,47020.0
2026-07-15T14:04:00+00:00,4064.53,4064.74,4063.2,4063.41,38570.0
2026-07-15T14:05:00+00:00,4063.41,4064.52,4063.14,4063.56,18777.0
2026-07-15T14:06:00+00:00,4063.62,4065.32,4063.49,4065.3,27943.0
2026-07-15T14:07:00+00:00,4065.3,4065.37,4064.25,4064.25,45430.0
2026-07-15T14:08:00+00:00,4064.26,4064.28,4062.69,4062.73,51232.0
2026-07-15T14:09:00+00:00,4062.73,4063.75,4062.67,4063.02,37819.0
2026-07-15T14:10:00+00:00,4063.06,4064.48,4063.03,4063.4,22695.0
2026-07-15T14:11:00+00:00,4062.76,4064.32,4062.57,4064.32,14842.0
2026-07-15T14:12:00+00:00,4064.64,4065.19,4064.64,4065.09,44587.0
2026-07-15T14:13:00+00:00,4065.0,4065.22,4064.18,4064.18,38329.0
2026-07-15T14:14:00+00:00,4064.48,4064.84,4063.01,4064.02,37578.0
2026-07-15T14:15:00+00:00,4064.02,4064.4,4063.96,4063.98,7990.0
2026-07-15T14:16:00+00:00,4064.03,4065.64,4064.03,4065.17,46631.0
2026-07-15T14:17:00+00:00,4064.8,4065.11,4061.4,4061.72,95781.0
2026-07-15T14:18:00+00:00,4061.29,4061.34,4060.69,4060.75,72504.0
2026-07-15T14:19:00+00:00,4060.75,4062.36,4060.7,4061.96,82644.0
2026-07-15T14:20:00+00:00,4062.46,4062.53,4060.13,4060.3,50823.0
2026-07-15T14:21:00+00:00,4060.3,4061.19,4059.1,4061.14,120514.0
2026-07-15T14:22:00+00:00,4061.11,4062.04,4060.54,4061.43,65715.0
2026-07-15T14:23:00+00:00,4061.93,4061.93,4058.3,4058.66,51175.0
2026-07-15T14:24:00+00:00,4058.66,4058.7,4055.46,4057.55,122910.0
2026-07-15T14:25:00+00:00,4057.55,4057.58,4056.09,4056.85,104523.0
2026-07-15T14:26:00+00:00,4057.16,4057.85,4056.18,4056.62,99565.0
2026-07-15T14:27:00+00:00,4056.62,4056.88,4055.63,4056.83,55237.0
2026-07-15T14:28:00+00:00,4056.83,4059.03,4056.83,4058.42,138554.0
2026-07-15T14:29:00+00:00,4058.46,4059.21,4058.01,4058.01,39313.0
2026-07-15T14:30:00+00:00,4058.05,4060.0,4058.01,4059.2,40411.0
2026-07-15T14:31:00+00:00,4059.23,4059.91,4057.64,4058.78,67353.0
2026-07-15T14:32:00+00:00,4058.34,4059.41,4057.87,4059.4,17164.0
2026-07-15T14:33:00+00:00,4059.37,4060.65,4059.37,4060.61,14623.0
2026-07-15T14:34:00+00:00,4060.87,4062.88,4060.87,4061.95,119691.0
2026-07-15T14:35:00+00:00,4061.94,4063.2,4061.89,4062.34,45390.0
2026-07-15T14:36:00+00:00,4062.0,4063.05,4061.05,4062.41,51287.0
2026-07-15T14:37:00+00:00,4062.41,4062.41,4060.44,4061.05,39106.0
2026-07-15T14:38:00+00:00,4061.08,4062.38,4061.08,4062.34,5911.0
2026-07-15T14:39:00+00:00,4062.03,4062.03,4060.98,4061.43,9293.0
2026-07-15T14:40:00+00:00,4061.43,4061.46,4059.3,4060.99,48495.0
2026-07-15T14:41:00+00:00,4060.4,4061.73,4059.43,4061.41,19280.0
2026-07-15T14:42:00+00:00,4061.36,4061.39,4058.69,4058.78,24650.0
2026-07-15T14:43:00+00:00,4058.74,4058.78,4057.81,4058.05,61083.0
2026-07-15T14:44:00+00:00,4058.07,4058.07,4056.47,4056.48,66363.0
2026-07-15T14:45:00+00:00,4056.48,4056.5,4053.72,4053.87,317273.0
2026-07-15T14:46:00+00:00,4053.87,4053.97,4052.57,4053.14,148535.0
2026-07-15T14:47:00+00:00,4053.1,4054.31,4052.66,4053.92,77718.0
2026-07-15T14:48:00+00:00,4053.92,4055.43,4051.95,4055.37,239218.0
2026-07-15T14:49:00+00:00,4055.41,4059.04,4055.01,4058.96,209336.0
2026-07-15T14:50:00+00:00,4058.91,4059.09,4057.43,4058.09,193008.0
2026-07-15T14:51:00+00:00,4057.75,4057.77,4055.09,4055.61,88707.0
2026-07-15T14:52:00+00:00,4055.57,4057.07,4055.53,4055.83,81860.0
2026-07-15T14:53:00+00:00,4055.47,4055.67,4055.33,4055.67,33049.0
2026-07-15T14:54:00+00:00,4055.62,4055.7,4053.27,4054.89,153116.0
2026-07-15T14:55:00+00:00,4054.96,4056.03,4054.87,4055.51,61684.0
2026-07-15T14:56:00+00:00,4055.51,4057.19,4055.47,4057.19,39630.0
2026-07-15T14:57:00+00:00,4057.47,4059.0,4057.47,4059.0,74184.0
2026-07-15T14:58:00+00:00,4058.82,4058.85,4058.72,4058.75,26974.0
2026-07-15T14:59:00+00:00,4058.58,4058.86,4057.83,4058.86,18096.0
2026-07-15T15:00:00+00:00,4058.91,4061.31,4058.91,4060.6,199583.0
2026-07-15T15:01:00+00:00,4060.6,4060.6,4059.04,4059.34,53849.0
2026-07-15T15:02:00+00:00,4059.33,4059.88,4059.29,4059.74,22470.0
2026-07-15T15:03:00+00:00,4059.71,4059.75,4057.23,4058.1,84140.0
2026-07-15T15:04:00+00:00,4057.86,4057.86,4056.39,4056.76,40167.0
2026-07-15T15:05:00+00:00,4056.76,4056.79,4054.8,4055.08,137448.0
2026-07-15T15:06:00+00:00,4055.12,4055.41,4054.25,4054.25,51328.0
2026-07-15T15:07:00+00:00,4054.27,4055.2,4053.61,4055.17,41324.0
2026-07-15T15:08:00+00:00,4055.2,4055.2,4054.18,4054.33,27946.0
2026-07-15T15:09:00+00:00,4054.48,4054.49,4051.4,4051.49,76643.0
2026-07-15T15:10:00+00:00,4051.46,4051.83,4051.06,4051.12,217612.0
2026-07-15T15:11:00+00:00,4051.12,4051.17,4049.54,4049.89,161510.0
2026-07-15T15:12:00+00:00,4049.85,4050.18,4048.25,4048.29,119055.0
2026-07-15T15:13:00+00:00,4048.29,4048.3,4044.93,4045.05,267204.0
2026-07-15T15:14:00+00:00,4045.02,4045.12,4041.16,4041.7,230306.0
2026-07-15T15:15:00+00:00,4041.67,4042.92,4041.17,4042.23,217873.0
2026-07-15T15:16:00+00:00,4042.17,4044.06,4041.83,4043.62,154980.0
2026-07-15T15:17:00+00:00,4043.62,4044.64,4042.25,4044.43,49206.0
2026-07-15T15:18:00+00:00,4044.43,4044.76,4044.02,4044.75,62166.0
2026-07-15T15:19:00+00:00,4044.94,4045.65,4044.94,4045.33,20896.0
2026-07-15T15:20:00+00:00,4045.33,4045.35,4039.39,4039.45,252382.0
2026-07-15T15:21:00+00:00,4039.51,4040.39,4039.4,4040.15,113607.0
2026-07-15T15:22:00+00:00,4040.2,4040.24,4038.35,4039.32,109513.0
2026-07-15T15:23:00+00:00,4039.36,4040.54,4038.83,4040.53,70798.0
2026-07-15T15:24:00+00:00,4040.52,4043.89,4040.52,4043.48,164652.0
2026-07-15T15:25:00+00:00,4043.54,4045.47,4043.27,4045.35,115337.0
2026-07-15T15:26:00+00:00,4045.38,4045.4,4043.96,4044.01,68717.0
2026-07-15T15:27:00+00:00,4044.04,4046.14,4044.01,4046.14,76726.0
2026-07-15T15:28:00+00:00,4046.04,4046.64,4045.93,4046.0,125700.0
2026-07-15T15:29:00+00:00,4045.97,4048.06,4045.96,4048.06,122953.0
2026-07-15T15:30:00+00:00,4048.01,4048.35,4045.69,4045.7,78774.0
2026-07-15T15:31:00+00:00,4045.69,4045.96,4044.1,4045.19,156373.0
2026-07-15T15:32:00+00:00,4045.11,4046.8,4045.11,4046.76,49335.0
2026-07-15T15:33:00+00:00,4046.76,4047.93,4046.76,4047.89,104166.0
2026-07-15T15:34:00+00:00,4047.85,4048.42,4047.63,4047.69,27237.0
2026-07-15T15:35:00+00:00,4047.73,4048.22,4046.6,4047.6,65031.0
2026-07-15T15:36:00+00:00,4047.56,4048.12,4046.24,4046.28,36223.0
2026-07-15T15:37:00+00:00,4046.3,4047.53,4046.29,4047.53,10642.0
2026-07-15T15:38:00+00:00,4047.53,4048.26,4047.11,4047.26,26753.0
2026-07-15T15:39:00+00:00,4047.26,4047.92,4047.21,4047.92,22636.0
